click_id,customer_id,anonymous_id,channel,clicked_at,campaign,utm_source,utm_medium
CLK001864,CUST0150,,google_ads,2023-01-01T15:05:40,Campaign_10,newsletter,cpc
CLK001865,CUST0033,,email,2023-03-25T15:47:24,Campaign_3,tiktok,email
CLK001866,CUST0196,,google_ads,2023-07-31T08:06:45,Campaign_1,newsletter,cpc
CLK001867,CUST0002,,email,2023-12-20T13:36:56,Campaign_6,facebook,email
CLK001868,CUST0021,,google_ads,2023-07-14T00:51:49,Campaign_1,google,cpc
CLK001869,CUST0004,,meta_ads,2023-10-19T09:15:20,Campaign_3,facebook,cpc
CLK001870,CUST0087,,organic,2023-08-06T07:52:38,Campaign_4,google,organic
CLK001871,CUST0050,,google_ads,2023-02-17T08:08:26,Campaign_2,google,email
CLK001872,,DPLfOVwAyd,google_ads,2023-04-20T08:49:07,Campaign_10,tiktok,cpc
CLK001873,CUST0042,,organic,2023-03-31T01:54:08,Campaign_3,facebook,cpm
CLK001874,CUST0186,,google_ads,2023-08-09T08:44:08,Campaign_7,tiktok,cpm
CLK001875,CUST0467,,email,2023-12-30T20:29:29,Campaign_6,newsletter,cpc
CLK001876,CUST0222,,organic,2023-02-26T15:27:23,Campaign_2,google,email
CLK001877,CUST0011,,meta_ads,2023-11-12T15:18:46,Campaign_6,tiktok,organic
CLK001878,CUST0403,,email,2023-06-01T15:29:30,Campaign_6,tiktok,cpc
CLK001879,CUST0498,,meta_ads,2023-10-02T05:24:56,Campaign_5,facebook,cpc
CLK001880,CUST0433,,email,2023-09-15T15:06:29,Campaign_3,tiktok,organic
CLK001881,,HcKXGYaTpY,meta_ads,2023-06-12T16:42:47,Campaign_4,facebook,organic
CLK001882,CUST0092,,meta_ads,2023-02-14T19:18:47,Campaign_8,tiktok,organic
CLK001883,CUST0258,,organic,2023-07-13T07:14:53,Campaign_2,facebook,cpm
CLK001884,CUST0002,,meta_ads,2023-01-07T11:01:35,Campaign_7,google,cpm
CLK001885,CUST0316,,meta_ads,2023-01-06T13:43:05,Campaign_4,google,email
CLK001886,CUST0231,,organic,2023-11-20T00:01:31,Campaign_8,tiktok,organic
CLK001887,CUST0266,,meta_ads,2023-03-11T02:01:27,Campaign_9,newsletter,cpc
CLK001888,CUST0256,,meta_ads,2023-08-27T19:40:04,Campaign_1,google,organic
CLK001889,CUST0314,,organic,2023-03-31T11:24:09,Campaign_1,newsletter,email
CLK001890,,uxRjtGXKSX,tiktok,2023-11-24T21:50:33,Campaign_10,google,cpc
CLK001891,CUST0132,,organic,2023-02-17T18:31:31,Campaign_7,tiktok,organic
CLK001892,CUST0443,,tiktok,2023-11-19T12:23:14,Campaign_6,tiktok,organic
CLK001893,CUST0466,,organic,2023-05-14T15:55:10,Campaign_8,newsletter,cpc
CLK001894,CUST0126,,organic,2023-02-13T05:01:25,Campaign_6,facebook,organic
CLK001895,CUST0086,,organic,2023-07-14T22:50:32,Campaign_10,facebook,cpm
CLK001896,CUST0267,,organic,2023-10-26T22:37:08,Campaign_4,facebook,cpm
CLK001897,CUST0413,,organic,2023-10-26T01:42:57,Campaign_7,newsletter,organic
CLK001898,CUST0132,,email,2023-09-03T06:42:10,Campaign_5,facebook,email
CLK001899,,SNOpwpGHjL,google_ads,2023-03-02T07:43:12,Campaign_2,tiktok,cpm
CLK001900,CUST0197,,organic,2023-05-07T17:52:47,Campaign_10,tiktok,organic
CLK001901,CUST0461,,meta_ads,2023-08-04T04:50:53,Campaign_9,facebook,cpm
CLK001902,CUST0070,,meta_ads,2023-04-29T16:56:03,Campaign_6,facebook,cpm
CLK001903,CUST0179,,organic,2023-06-12T00:54:35,Campaign_9,facebook,cpm
CLK001904,CUST0397,,email,2023-08-21T12:00:45,Campaign_7,tiktok,email
CLK001905,CUST0344,,tiktok,2023-04-28T18:38:39,Campaign_10,facebook,cpc
CLK001906,CUST0499,,meta_ads,2023-11-23T17:15:24,Campaign_10,google,cpc
CLK001907,CUST0104,,meta_ads,2023-11-11T08:51:29,Campaign_8,newsletter,cpc
CLK001908,,PetxYfqeWs,email,2023-02-11T22:12:57,Campaign_7,facebook,cpm
CLK001909,CUST0036,,tiktok,2023-04-05T12:10:43,Campaign_10,tiktok,cpm
CLK001910,CUST0281,,google_ads,2023-02-13T22:40:42,Campaign_6,newsletter,email
CLK001911,CUST0173,,google_ads,2023-08-13T00:41:00,Campaign_2,newsletter,cpm
CLK001912,CUST0460,,email,2023-06-24T04:13:02,Campaign_6,google,organic
CLK001913,CUST0455,,organic,2023-11-15T13:29:46,Campaign_10,facebook,cpc
CLK001914,CUST0447,,tiktok,2023-01-25T23:49:27,Campaign_1,google,cpc
CLK001915,CUST0016,,email,2023-11-29T00:47:41,Campaign_5,tiktok,cpm
CLK001916,CUST0008,,google_ads,2023-02-24T00:53:23,Campaign_8,newsletter,cpm
CLK001917,,hatupxvjaG,meta_ads,2023-05-29T14:32:23,Campaign_4,facebook,email
CLK001918,CUST0415,,organic,2023-06-12T00:24:45,Campaign_4,google,cpc
CLK001919,CUST0159,,meta_ads,2023-01-31T17:49:57,Campaign_1,newsletter,organic
CLK001920,CUST0118,,email,2023-07-15T07:43:48,Campaign_8,google,organic
CLK001921,CUST0056,,tiktok,2023-11-27T07:30:57,Campaign_3,newsletter,organic
CLK001922,CUST0069,,email,2023-03-27T17:27:24,Campaign_1,newsletter,organic
CLK001923,CUST0375,,organic,2023-12-12T02:26:47,Campaign_2,tiktok,cpm
CLK001924,CUST0260,,meta_ads,2023-11-20T18:54:56,Campaign_9,google,email
CLK001925,CUST0255,,tiktok,2023-10-03T05:21:15,Campaign_3,tiktok,organic
CLK001926,,TsoymPpTgA,email,2023-07-08T02:12:43,Campaign_3,tiktok,organic
CLK001927,CUST0419,,email,2023-06-27T23:11:09,Campaign_10,facebook,cpm
CLK001928,CUST0474,,tiktok,2023-05-12T23:47:21,Campaign_6,tiktok,cpc
CLK001929,CUST0373,,tiktok,2023-02-28T18:56:53,Campaign_2,google,cpc
CLK001930,CUST0058,,tiktok,2023-09-05T01:36:35,Campaign_10,newsletter,cpc
CLK001931,CUST0057,,organic,2023-06-23T00:34:37,Campaign_9,tiktok,organic
CLK001932,CUST0191,,meta_ads,2023-08-08T18:17:57,Campaign_1,tiktok,email
CLK001933,CUST0361,,email,2023-08-01T04:45:04,Campaign_7,newsletter,cpm
CLK001934,CUST0500,,organic,2023-08-19T21:39:26,Campaign_3,facebook,cpm
CLK001935,,DPWMaMGgss,meta_ads,2023-08-20T00:22:08,Campaign_6,facebook,organic
CLK001936,CUST0205,,meta_ads,2023-06-26T11:35:55,Campaign_8,facebook,cpc
CLK001937,CUST0090,,tiktok,2023-03-03T09:46:04,Campaign_5,tiktok,email
CLK001938,CUST0414,,google_ads,2023-02-17T18:33:52,Campaign_4,google,cpc
CLK001939,CUST0033,,organic,2023-05-17T08:04:29,Campaign_2,newsletter,cpm
CLK001940,CUST0342,,meta_ads,2023-05-22T16:33:00,Campaign_9,facebook,email
CLK001941,CUST0073,,tiktok,2023-11-20T05:39:45,Campaign_10,facebook,cpc
CLK001942,CUST0173,,google_ads,2023-05-12T23:06:10,Campaign_7,tiktok,organic
CLK001943,CUST0113,,email,2023-07-12T10:08:00,Campaign_9,newsletter,cpc
CLK001944,,xdqJFsKAEV,tiktok,2023-11-01T06:21:59,Campaign_5,facebook,organic
CLK001945,CUST0222,,meta_ads,2023-10-08T05:39:18,Campaign_8,facebook,email
CLK001946,CUST0403,,tiktok,2023-03-19T07:48:47,Campaign_4,google,email
CLK001947,CUST0043,,meta_ads,2023-01-01T01:50:18,Campaign_10,facebook,email
CLK001948,CUST0339,,email,2023-09-14T18:57:14,Campaign_8,tiktok,cpm
CLK001949,CUST0342,,organic,2023-07-06T23:05:13,Campaign_6,google,organic
CLK001950,CUST0114,,organic,2023-09-13T06:34:13,Campaign_8,facebook,cpc
CLK001951,CUST0355,,email,2023-06-20T17:13:27,Campaign_6,google,email
CLK001952,CUST0193,,email,2023-08-19T05:08:39,Campaign_2,facebook,organic
CLK001953,,YMADoeoDkN,google_ads,2023-02-03T20:18:18,Campaign_6,newsletter,organic
CLK001954,CUST0160,,google_ads,2023-03-08T01:53:46,Campaign_7,facebook,cpc
CLK001955,CUST0266,,google_ads,2023-06-02T16:42:21,Campaign_1,facebook,email
CLK001956,CUST0128,,meta_ads,2023-03-31T16:06:08,Campaign_6,google,organic
CLK001957,CUST0444,,meta_ads,2023-02-26T03:54:01,Campaign_10,google,email
CLK001958,CUST0420,,tiktok,2023-06-04T22:44:03,Campaign_2,facebook,cpc
CLK001959,CUST0429,,organic,2023-10-13T07:40:59,Campaign_4,newsletter,cpc
CLK001960,CUST0332,,tiktok,2023-07-18T12:26:16,Campaign_5,tiktok,organic
CLK001961,CUST0158,,meta_ads,2023-01-12T12:24:17,Campaign_1,newsletter,organic
CLK001962,,OQNYMypHpv,tiktok,2023-12-04T00:38:19,Campaign_2,facebook,cpc
CLK001963,CUST0206,,meta_ads,2023-03-19T22:05:58,Campaign_3,tiktok,cpm
CLK001964,CUST0440,,meta_ads,2023-10-02T02:26:37,Campaign_7,facebook,cpc
CLK001965,CUST0171,,organic,2023-10-13T06:56:10,Campaign_6,newsletter,email
CLK001966,CUST0207,,google_ads,2023-06-26T00:15:48,Campaign_1,facebook,organic
CLK001967,CUST0012,,organic,2023-10-07T06:12:26,Campaign_7,newsletter,email
CLK001968,CUST0023,,organic,2023-08-12T12:47:07,Campaign_6,google,organic
CLK001969,CUST0365,,meta_ads,2023-06-15T15:36:56,Campaign_2,google,email
CLK001970,CUST0263,,email,2023-06-09T03:12:39,Campaign_6,tiktok,cpm
CLK001971,,hNnofKdIaN,tiktok,2023-03-17T22:08:22,Campaign_10,newsletter,organic
CLK001972,CUST0264,,meta_ads,2023-05-04T15:15:46,Campaign_10,newsletter,cpc
CLK001973,CUST0004,,google_ads,2023-12-09T11:35:19,Campaign_2,facebook,cpc
CLK001974,CUST0462,,email,2023-07-09T15:00:06,Campaign_2,newsletter,cpm
CLK001975,CUST0272,,email,2023-02-17T06:48:57,Campaign_10,facebook,cpm
CLK001976,CUST0245,,google_ads,2023-08-08T23:05:27,Campaign_2,facebook,cpc
CLK001977,CUST0489,,email,2023-07-27T11:54:18,Campaign_8,facebook,cpc
CLK001978,CUST0212,,tiktok,2023-01-02T01:25:21,Campaign_2,google,email
CLK001979,CUST0378,,tiktok,2023-06-27T07:49:10,Campaign_7,google,cpc
CLK001980,,AYwwRMggFe,meta_ads,2023-09-24T11:08:36,Campaign_9,facebook,cpm
CLK001981,CUST0262,,google_ads,2023-12-19T05:39:22,Campaign_7,newsletter,organic
CLK001982,CUST0407,,google_ads,2023-07-09T07:45:43,Campaign_8,facebook,cpc
CLK001983,CUST0106,,google_ads,2023-11-25T10:57:34,Campaign_10,newsletter,organic
CLK001984,CUST0292,,meta_ads,2023-02-14T22:35:49,Campaign_4,tiktok,cpm
CLK001985,CUST0366,,organic,2023-09-20T16:11:59,Campaign_7,facebook,organic
CLK001986,CUST0176,,email,2023-04-06T22:33:40,Campaign_8,newsletter,organic
CLK001987,CUST0033,,google_ads,2023-12-01T12:31:12,Campaign_9,facebook,organic
CLK001988,CUST0224,,organic,2023-09-01T03:07:55,Campaign_6,google,email
CLK001989,,lfierBkieM,meta_ads,2023-04-22T14:03:47,Campaign_2,facebook,organic
CLK001990,CUST0013,,meta_ads,2023-03-20T07:50:44,Campaign_5,newsletter,cpc
CLK001991,CUST0366,,organic,2023-05-01T20:16:01,Campaign_10,newsletter,email
CLK001992,CUST0167,,organic,2023-04-28T02:23:33,Campaign_5,newsletter,organic
CLK001993,CUST0156,,tiktok,2023-07-29T06:24:24,Campaign_3,google,email
CLK001994,CUST0112,,email,2023-08-05T14:22:19,Campaign_3,google,cpm
CLK001995,CUST0458,,tiktok,2023-12-18T15:50:12,Campaign_6,newsletter,email
CLK001996,CUST0144,,google_ads,2023-12-16T11:21:28,Campaign_6,google,cpm
CLK001997,CUST0394,,google_ads,2023-05-13T05:08:44,Campaign_2,facebook,organic
CLK001998,,NtcKvKGVJl,organic,2023-11-03T11:54:15,Campaign_5,tiktok,email
CLK001999,CUST0453,,organic,2023-01-31T08:59:40,Campaign_4,tiktok,cpc
CLK002000,CUST0085,,tiktok,2023-10-17T01:03:40,Campaign_4,facebook,organic
