payment_id,order_id,attempt_number,payment_provider,payment_method,status,amount,currency,created_at,processed_at,failure_reason
PAY001371,ORD00788,3,STRIPE,card,authorized,249.18,USD,2023/12/12 09:28,2023-05-26T22:38:37,
PAY001372,ORD00512,1,adyen,bank_transfer,failed,31.15,EUR,2023/10/01 11:41,2023-10-06T14:25:26,
PAY001373,ORD00304,2,STRIPE,bank_transfer,failed,289.76,EUR,2023/07/01 09:32,2023-01-09T07:58:05,
PAY001374,ORD00873,2,adyen,card,partially_refunded,137.87,USD,2023/12/04 14:54,2023-01-05T19:06:36,
PAY001375,ORD00902,3,adyen,apple_pay,captured,329.75,AED,2023/03/12 19:02,2023-06-24T19:51:30,insufficient_funds
PAY001376,ORD00678,1,paypal,card,captured,489.31,AED,2023/09/13 09:43,2023-05-29T18:03:05,
PAY001377,ORD00839,1,stripe,bank_transfer,refunded,261.14,USD,2023/10/15 04:40,2023-02-15T15:33:12,insufficient_funds
PAY001378,ORD00621,1,paypal,card,partially_refunded,328.18,AED,2023/04/19 02:17,2023-11-24T21:36:15,
PAY001379,ORD00835,3,stripe,bank_transfer,refunded,33.99,USD,2023/02/22 18:59,2023-07-14T00:33:17,
PAY001380,ORD00683,1,stripe,apple_pay,partially_refunded,236.3,EUR,2023/11/27 13:10,2023-07-12T12:51:17,
PAY001381,ORD00087,2,paypal,card,refunded,258.2,USD,2023/02/10 20:21,2023-08-07T17:06:27,
PAY001382,ORD00664,3,paypal,apple_pay,refunded,23.8,EUR,2023/06/24 14:33,2023-03-20T13:23:22,
PAY001383,ORD00985,3,adyen,apple_pay,partially_refunded,346.06,AED,2023/11/14 11:03,2023-03-06T22:46:36,insufficient_funds
PAY001384,ORD00363,1,STRIPE,apple_pay,refunded,127.68,AED,2023/11/20 20:35,2023-08-09T22:50:46,
PAY001385,ORD00679,2,adyen,bank_transfer,partially_refunded,393.39,AED,2023/03/09 20:23,2023-05-17T14:08:09,insufficient_funds
PAY001386,ORD00508,2,stripe,apple_pay,refunded,376.03,AED,2023/07/23 20:48,,
PAY001387,ORD00485,1,adyen,bank_transfer,authorized,279.99,AED,2023/02/13 21:17,2023-07-10T07:43:51,
PAY001388,ORD00269,3,paypal,apple_pay,refunded,231.05,USD,2023/05/26 04:13,2023-12-02T06:41:31,
PAY001389,ORD00951,3,adyen,bank_transfer,partially_refunded,160.38,AED,2023/04/02 08:11,2023-05-25T19:09:18,
PAY001390,ORD00593,3,paypal,card,captured,181.83,USD,2023/11/24 03:18,2023-02-01T04:01:08,
PAY001391,ORD00064,3,paypal,apple_pay,refunded,323.8,USD,2023/02/27 18:01,2023-05-29T04:03:28,
PAY001392,ORD00115,3,stripe,bank_transfer,refunded,481.46,AED,2023/03/15 10:59,2023-03-23T20:58:27,
PAY001393,ORD00695,1,STRIPE,bank_transfer,authorized,130.2,AED,2023/07/05 18:55,2023-08-05T05:51:29,
PAY001394,ORD00329,3,paypal,bank_transfer,captured,262.64,AED,2023/10/09 01:21,2023-11-01T01:24:41,
PAY001395,ORD00238,1,adyen,apple_pay,captured,217.53,USD,2023/01/21 16:26,2023-02-22T17:17:42,
PAY001396,ORD00284,3,paypal,apple_pay,refunded,257.05,USD,2023/03/14 08:24,2023-08-05T21:52:54,insufficient_funds
PAY001397,ORD00606,3,STRIPE,apple_pay,failed,69.89,USD,2023/08/10 14:14,2023-03-06T03:47:50,
PAY001398,ORD00141,3,STRIPE,card,refunded,325.95,AED,2023/06/17 13:53,2023-05-11T08:27:27,
PAY001399,ORD00009,1,adyen,bank_transfer,refunded,193.03,AED,2023/09/09 19:16,2023-01-22T13:07:11,
PAY001400,ORD00989,2,paypal,bank_transfer,refunded,392.68,AED,2023/01/31 15:11,2023-06-28T03:12:31,
PAY001401,ORD00076,1,adyen,card,failed,323.96,USD,2023/05/16 19:49,2023-04-07T04:07:34,
PAY001402,ORD00713,1,stripe,bank_transfer,failed,252.53,USD,2023/11/29 20:16,2023-08-17T04:55:36,insufficient_funds
PAY001403,ORD00992,2,STRIPE,card,partially_refunded,143.12,USD,2023/10/12 16:44,2023-11-02T17:24:01,insufficient_funds
PAY001404,ORD00606,3,adyen,apple_pay,failed,495.99,USD,2023/12/09 13:23,2023-08-26T14:29:41,
PAY001405,ORD00205,3,stripe,apple_pay,partially_refunded,195.01,EUR,2023/01/02 20:24,2023-11-10T05:55:55,
PAY001406,ORD00323,2,stripe,apple_pay,partially_refunded,381.92,USD,2023/10/28 14:18,2023-12-25T08:32:54,
PAY001407,ORD00938,2,adyen,card,authorized,395.07,USD,2023/01/07 01:47,2023-04-27T10:43:46,insufficient_funds
PAY001408,ORD00499,3,paypal,apple_pay,partially_refunded,104.55,EUR,2023/11/23 19:17,,
PAY001409,ORD00118,1,stripe,bank_transfer,authorized,257.42,AED,2023/08/27 19:46,2023-06-11T10:13:19,
PAY001410,ORD00961,3,stripe,card,captured,383.7,AED,2023/08/16 16:00,2023-04-06T07:28:46,
PAY001411,ORD00995,2,STRIPE,bank_transfer,failed,400.32,AED,2023/01/31 02:56,2023-02-09T03:00:56,insufficient_funds
PAY001412,ORD00734,2,stripe,card,failed,234.45,EUR,2023/01/21 15:57,2023-09-07T17:26:01,insufficient_funds
PAY001413,ORD00858,2,adyen,bank_transfer,captured,198.33,EUR,2023/11/20 04:23,2023-05-10T20:06:59,
PAY001414,ORD00291,2,STRIPE,card,captured,481.14,USD,2023/05/13 16:42,2023-10-03T08:48:49,
PAY001415,ORD00399,3,STRIPE,card,captured,289.11,USD,2023/07/10 08:54,2023-11-21T21:03:26,
PAY001416,ORD00769,2,STRIPE,bank_transfer,failed,122.25,EUR,2023/05/29 18:03,2023-12-21T14:25:33,insufficient_funds
PAY001417,ORD00975,3,adyen,apple_pay,refunded,345.74,AED,2023/09/15 02:12,2023-01-20T15:57:54,
PAY001418,ORD00816,1,stripe,card,refunded,293.26,EUR,2023/02/12 01:56,2023-06-01T22:05:20,insufficient_funds
PAY001419,ORD00137,1,adyen,bank_transfer,authorized,372.7,USD,2023/12/21 10:19,2023-03-08T04:46:27,insufficient_funds
PAY001420,ORD00649,1,paypal,apple_pay,refunded,43.01,AED,2023/01/17 03:47,2023-12-18T15:22:08,
PAY001421,ORD00447,2,stripe,bank_transfer,failed,142.21,USD,2023/03/26 19:00,2023-09-19T19:10:24,insufficient_funds
PAY001422,ORD00402,2,stripe,card,partially_refunded,176.87,AED,2023/11/07 17:41,2023-12-24T16:33:33,insufficient_funds
PAY001423,ORD00927,2,adyen,bank_transfer,authorized,225.23,AED,2023/02/08 09:51,2023-09-17T00:43:46,
PAY001424,ORD00485,3,STRIPE,bank_transfer,authorized,354.91,USD,2023/10/14 12:05,2023-11-08T20:26:43,
PAY001425,ORD00183,1,stripe,bank_transfer,authorized,325.13,USD,2023/09/10 14:15,2023-04-20T23:03:32,insufficient_funds
PAY001426,ORD00597,3,adyen,bank_transfer,authorized,152.19,EUR,2023/01/03 15:45,2023-10-19T16:34:11,insufficient_funds
PAY001427,ORD00836,3,adyen,bank_transfer,refunded,451.63,AED,2023/03/15 14:50,2023-08-14T10:32:17,insufficient_funds
PAY001428,ORD00876,1,paypal,apple_pay,captured,12.8,USD,2023/11/18 21:25,2023-03-05T00:39:06,
PAY001429,ORD00032,1,paypal,apple_pay,authorized,84.55,AED,2023/12/17 08:50,2023-07-16T13:05:21,
PAY001430,ORD00719,2,paypal,bank_transfer,partially_refunded,261.61,AED,2023/06/01 20:25,,
PAY001431,ORD00640,2,stripe,bank_transfer,partially_refunded,81.97,USD,2023/11/07 09:55,2023-08-21T23:04:50,insufficient_funds
PAY001432,ORD00678,2,paypal,bank_transfer,failed,475.22,USD,2023/12/21 15:05,2023-06-11T16:35:30,
PAY001433,ORD00280,3,stripe,apple_pay,captured,399.99,AED,2023/02/14 03:33,2023-08-06T09:12:54,
PAY001434,ORD00914,1,stripe,card,authorized,263.52,USD,2023/03/26 13:22,2023-02-09T17:53:14,
PAY001435,ORD00849,3,STRIPE,card,failed,99.69,EUR,2023/12/29 18:18,2023-10-05T18:45:25,
PAY001436,ORD00745,1,STRIPE,bank_transfer,failed,203.32,EUR,2023/07/05 02:21,2023-11-20T18:00:08,insufficient_funds
PAY001437,ORD00249,1,stripe,card,failed,130.98,EUR,2023/03/03 17:17,2023-04-04T21:11:41,
PAY001438,ORD00452,1,paypal,apple_pay,refunded,24.52,USD,2023/08/29 10:14,2023-12-23T19:02:44,
PAY001439,ORD00668,3,paypal,bank_transfer,refunded,357.08,EUR,2023/04/28 10:25,2023-01-21T02:53:41,
PAY001440,ORD00718,2,paypal,card,authorized,29.46,AED,2023/05/12 06:46,2023-03-11T07:32:12,
PAY001441,ORD00864,3,stripe,card,captured,417.95,AED,2023/01/14 21:38,2023-12-09T17:12:50,
PAY001442,ORD00875,1,stripe,bank_transfer,partially_refunded,360.2,EUR,2023/12/23 05:09,2023-02-26T04:09:02,
PAY001443,ORD00474,1,adyen,apple_pay,captured,221.81,EUR,2023/12/10 20:10,2023-01-26T03:20:27,
PAY001444,ORD00831,3,STRIPE,bank_transfer,captured,247.84,EUR,2023/10/20 05:23,2023-10-09T03:24:19,
PAY001445,ORD00727,3,STRIPE,bank_transfer,partially_refunded,166.34,USD,2023/03/27 06:10,2023-08-04T18:06:41,
PAY001446,ORD00825,3,STRIPE,bank_transfer,partially_refunded,103.45,EUR,2023/09/09 16:46,2023-03-16T10:48:35,
PAY001447,ORD00642,1,paypal,bank_transfer,refunded,262.83,EUR,2023/12/10 13:26,2023-10-14T10:52:18,
PAY001448,ORD00281,1,STRIPE,apple_pay,refunded,388.9,USD,2023/01/31 17:00,2023-07-22T08:40:19,
PAY001449,ORD00377,3,STRIPE,card,authorized,365.48,AED,2023/08/13 16:55,2023-08-19T08:45:09,insufficient_funds
PAY001450,ORD00083,3,STRIPE,apple_pay,captured,163.11,EUR,2023/10/07 14:05,2023-01-23T03:32:34,
PAY001451,ORD00835,2,stripe,apple_pay,refunded,193.73,AED,2023/08/05 22:26,2023-08-03T05:05:07,
PAY001452,ORD00925,2,adyen,bank_transfer,partially_refunded,308.62,EUR,2023/03/18 19:48,,
PAY001453,ORD00468,2,paypal,bank_transfer,refunded,71.37,USD,2023/04/03 07:20,2023-08-01T08:51:45,
PAY001454,ORD00832,2,adyen,card,partially_refunded,392.76,EUR,2023/08/03 13:09,2023-04-19T12:52:58,
PAY001455,ORD00285,3,STRIPE,card,failed,295.52,EUR,2023/02/09 03:43,2023-03-18T04:11:56,
PAY001456,ORD00845,1,stripe,bank_transfer,failed,310.04,EUR,2023/04/25 05:37,2023-02-07T09:16:38,
PAY001457,ORD00214,3,adyen,card,authorized,22.7,EUR,2023/07/13 08:37,2023-04-30T20:34:11,
PAY001458,ORD00689,1,paypal,card,refunded,380.59,AED,2023/08/24 02:47,2023-01-04T19:29:44,
PAY001459,ORD00344,3,stripe,apple_pay,authorized,250.71,EUR,2023/12/09 21:15,2023-12-24T21:44:20,
PAY001460,ORD00145,1,adyen,card,refunded,434.42,EUR,2023/11/24 11:55,2023-07-15T02:02:17,
PAY001461,ORD00478,1,STRIPE,bank_transfer,captured,116.07,AED,2023/02/13 12:15,2023-02-24T08:13:11,
PAY001462,ORD00452,1,STRIPE,apple_pay,failed,340.63,AED,2023/09/22 20:36,2023-11-27T17:34:20,
PAY001463,ORD00899,1,stripe,card,captured,226.21,EUR,2023/08/14 18:31,2023-06-14T07:41:09,
PAY001464,ORD00878,2,STRIPE,card,authorized,159.85,USD,2023/04/03 15:57,2023-02-10T20:07:03,
PAY001465,ORD00548,3,paypal,card,captured,36.38,EUR,2023/10/12 06:45,2023-10-25T19:32:36,
PAY001466,ORD00995,3,adyen,bank_transfer,authorized,23.11,AED,2023/02/07 02:21,2023-07-17T20:14:39,
PAY001467,ORD00250,3,paypal,apple_pay,partially_refunded,476.4,AED,2023/02/05 23:50,2023-09-21T02:51:11,insufficient_funds
PAY001468,ORD00046,1,stripe,bank_transfer,captured,159.23,AED,2023/04/09 04:31,2023-01-10T05:13:57,
PAY001469,ORD00459,1,STRIPE,bank_transfer,failed,486.53,USD,2023/06/14 21:40,2023-09-04T09:06:18,
PAY001470,ORD00546,2,STRIPE,card,authorized,147.96,AED,2023/08/11 21:31,2023-07-05T17:35:15,
PAY001471,ORD00875,1,STRIPE,bank_transfer,captured,481.7,EUR,2023/03/14 21:33,2023-09-08T04:37:58,
PAY001472,ORD00508,2,STRIPE,bank_transfer,captured,160.33,USD,2023/02/10 13:45,2023-01-17T20:24:09,
PAY001473,ORD00068,1,stripe,apple_pay,refunded,10.95,USD,2023/09/02 06:45,2023-04-24T12:23:44,insufficient_funds
PAY001474,ORD00125,1,adyen,apple_pay,failed,480.42,EUR,2023/08/10 20:12,,
PAY001475,ORD00049,3,paypal,card,captured,342.72,AED,2023/05/19 18:39,2023-06-14T09:05:57,
PAY001476,ORD00710,2,STRIPE,bank_transfer,authorized,249.67,USD,2023/10/04 00:52,2023-07-23T00:14:23,
PAY001477,ORD00615,3,paypal,bank_transfer,partially_refunded,454.05,EUR,2023/07/10 17:26,2023-06-14T11:29:10,
PAY001478,ORD00449,2,stripe,card,partially_refunded,245.39,AED,2023/01/30 16:37,2023-02-20T00:26:05,
PAY001479,ORD00622,3,stripe,bank_transfer,partially_refunded,119.37,EUR,2023/09/07 19:16,2023-09-04T22:39:16,
PAY001480,ORD00043,2,paypal,card,authorized,144.71,USD,2023/08/16 22:34,2023-04-09T05:19:01,
PAY001481,ORD00758,3,paypal,bank_transfer,authorized,326.15,EUR,2023/11/18 16:18,2023-10-09T05:57:19,
PAY001482,ORD00117,3,stripe,apple_pay,partially_refunded,332.09,EUR,2023/10/10 16:39,2023-09-21T01:13:37,insufficient_funds
PAY001483,ORD00642,3,stripe,apple_pay,refunded,404.38,AED,2023/05/09 17:21,2023-08-29T17:06:28,insufficient_funds
PAY001484,ORD00583,1,adyen,card,refunded,362.94,USD,2023/05/21 11:15,2023-12-16T17:31:30,
PAY001485,ORD00314,3,STRIPE,card,partially_refunded,99.52,USD,2023/09/19 20:40,2023-08-07T20:34:51,
PAY001486,ORD00032,2,STRIPE,bank_transfer,failed,425.25,EUR,2023/01/04 06:36,2023-02-24T11:26:05,
PAY001487,ORD00757,2,stripe,apple_pay,captured,234.73,AED,2023/04/19 09:26,2023-03-14T04:49:11,insufficient_funds
PAY001488,ORD00917,2,adyen,bank_transfer,failed,362.3,USD,2023/09/19 15:59,2023-05-05T02:59:09,
PAY001489,ORD00960,1,paypal,bank_transfer,partially_refunded,341.99,EUR,2023/07/01 17:55,2023-09-29T06:53:54,
PAY001490,ORD00896,3,STRIPE,bank_transfer,captured,487.73,USD,2023/10/24 01:01,2023-12-26T05:31:37,insufficient_funds
PAY001491,ORD00040,2,STRIPE,bank_transfer,authorized,463.53,USD,2023/10/26 15:51,2023-10-21T15:19:54,
PAY001492,ORD00507,1,stripe,card,failed,207.24,AED,2023/06/22 06:35,2023-05-23T13:15:23,
PAY001493,ORD00551,3,stripe,apple_pay,authorized,471.88,USD,2023/09/27 13:04,2023-05-01T15:14:10,
PAY001494,ORD00419,2,stripe,bank_transfer,refunded,135.98,EUR,2023/02/27 20:10,2023-06-18T07:36:54,insufficient_funds
PAY001495,ORD00300,2,paypal,card,failed,285.85,EUR,2023/07/02 12:53,2023-02-01T21:49:34,insufficient_funds
PAY001496,ORD00017,1,paypal,apple_pay,authorized,123.16,USD,2023/05/07 17:19,,
PAY001497,ORD00049,3,adyen,bank_transfer,failed,119.82,USD,2023/06/30 00:53,2023-04-05T20:47:53,insufficient_funds
PAY001498,ORD00861,2,paypal,bank_transfer,partially_refunded,496.02,EUR,2023/09/13 06:11,2023-12-13T11:22:02,
PAY001499,ORD00831,3,stripe,card,authorized,137.78,USD,2023/07/19 09:28,2023-02-09T06:19:40,
PAY001500,ORD00453,3,STRIPE,apple_pay,refunded,422.33,USD,2023/04/21 03:37,2023-07-01T09:50:13,insufficient_funds
