order_item_id,order_id,product_sku,product_name,quantity,unit_price,line_discount
ITEM002542,ORD00308,SKU837,Product 36,1,194.25,13.54
ITEM002543,ORD00277,SKU453,Product 45,3,118.95,7.02
ITEM002544,ORD00392,SKU137,Product 9,1,25.73,13.35
ITEM002545,ORD00328,SKU649,Product 38,1,38.29,8.6
ITEM002546,ORD00902,SKU514,Product 49,3,147.84,16.05
ITEM002547,ORD00907,SKU523,Product 17,-1,113.42,15.82
ITEM002548,ORD00931,SKU626,Product 44,-1,29.75,
ITEM002549,ORD00475,SKU488,Product 4,1,102.54,5.38
ITEM002550,ORD00468,SKU365,Product 2,2,90.47,13.15
ITEM002551,ORD01000,SKU190,Product 37,1,116.52,9.81
ITEM002552,ORD00635,SKU966,Product 37,2,21.72,6.02
ITEM002553,ORD00052,SKU513,Product 37,2,81.64,19.24
ITEM002554,ORD00641,SKU230,Product 13,3,196.03,5.57
ITEM002555,ORD00276,SKU622,Product 28,3,92.56,19.01
ITEM002556,ORD00517,SKU261,Product 8,2,116.95,10.56
ITEM002557,ORD00327,SKU380,Product 28,2,33.87,17.11
ITEM002558,ORD00173,SKU167,Product 11,2,149.98,9.83
ITEM002559,ORD00962,SKU860,Product 10,1,75.06,6.58
ITEM002560,ORD00900,,Product 14,2,5.39,0.41
ITEM002561,ORD00562,SKU631,Product 25,2,159.69,
ITEM002562,ORD00762,SKU831,Product 26,-1,51.66,2.22
ITEM002563,ORD00005,SKU103,Product 34,1,28.66,2.38
ITEM002564,ORD00818,SKU102,Product 2,1,79.97,15.06
ITEM002565,ORD00643,SKU255,Product 16,2,138.67,4.03
ITEM002566,ORD00468,SKU859,Product 38,-1,149.3,12.36
ITEM002567,ORD00398,SKU109,Product 35,3,63.54,19.78
ITEM002568,ORD00974,SKU184,Product 36,-1,98.61,5.16
ITEM002569,ORD00251,SKU141,Product 4,1,184.67,16.32
ITEM002570,ORD00996,SKU703,Product 33,3,138.44,4.98
ITEM002571,ORD00122,SKU199,Product 47,2,190.85,1.65
ITEM002572,ORD00099,SKU635,Product 6,3,23.03,12.08
ITEM002573,ORD00662,SKU478,Product 45,3,69.3,2.83
ITEM002574,ORD00588,SKU924,Product 20,2,194.69,
ITEM002575,ORD00194,SKU751,Product 17,1,18.34,4.07
ITEM002576,ORD00781,SKU344,Product 18,-1,85.17,8.93
ITEM002577,ORD00385,SKU688,Product 39,3,60.26,17.81
ITEM002578,ORD00280,SKU983,Product 26,-1,91.12,14.32
ITEM002579,ORD00098,SKU159,Product 36,2,57.06,12.88
ITEM002580,ORD00017,SKU929,Product 9,1,139.3,3.04
ITEM002581,ORD00142,SKU768,Product 15,-1,121.31,15.34
ITEM002582,ORD00992,SKU101,Product 10,-1,32.44,10.62
ITEM002583,ORD00513,SKU171,Product 32,3,139.32,18.1
ITEM002584,ORD00479,SKU332,Product 23,2,85.26,3.2
ITEM002585,ORD00953,SKU327,Product 23,-1,8.39,5.89
ITEM002586,ORD00164,SKU734,Product 7,2,112.57,6.64
ITEM002587,ORD00563,SKU218,Product 44,-1,187.96,
ITEM002588,ORD00644,SKU280,Product 41,3,72.46,0.36
ITEM002589,ORD00682,SKU987,Product 26,1,177.26,1.22
ITEM002590,ORD00617,SKU277,Product 15,1,56.58,8.17
ITEM002591,ORD00056,SKU187,Product 9,2,106.86,9.17
ITEM002592,ORD00031,SKU191,Product 47,2,44.1,18.08
ITEM002593,ORD00582,SKU852,Product 41,-1,18.39,1.79
ITEM002594,ORD00031,SKU770,Product 17,3,7.25,14.71
ITEM002595,ORD00446,SKU869,Product 21,2,191.37,15.44
ITEM002596,ORD00749,SKU872,Product 17,3,79.46,0.92
ITEM002597,ORD00897,SKU412,Product 42,2,179.3,19.57
ITEM002598,ORD00430,SKU324,Product 41,3,79.65,19.33
ITEM002599,ORD00110,SKU736,Product 6,3,51.14,7.32
ITEM002600,ORD00737,,Product 48,2,192.99,
ITEM002601,ORD00317,SKU603,Product 10,3,50.8,11.17
ITEM002602,ORD00432,SKU185,Product 32,-1,109.28,3.26
ITEM002603,ORD00326,SKU875,Product 7,2,166.08,13.36
ITEM002604,ORD00188,SKU503,Product 29,1,104.33,16.95
ITEM002605,ORD00721,SKU928,Product 25,3,186.72,15.66
ITEM002606,ORD00976,SKU256,Product 9,3,196.8,19.13
ITEM002607,ORD00637,SKU552,Product 27,-1,104.57,16.89
ITEM002608,ORD00810,SKU738,Product 19,-1,96.08,1.61
ITEM002609,ORD00164,SKU692,Product 4,2,75.51,0.73
ITEM002610,ORD00999,SKU211,Product 33,3,102.62,9.67
ITEM002611,ORD00309,SKU249,Product 9,2,66.08,5.44
ITEM002612,ORD00215,SKU414,Product 4,3,146.58,17.57
ITEM002613,ORD00772,SKU487,Product 36,2,189.76,
ITEM002614,ORD00155,SKU188,Product 22,-1,169.48,12.09
ITEM002615,ORD00770,SKU464,Product 11,3,55.07,15.71
ITEM002616,ORD00018,SKU509,Product 43,3,161.2,12.86
ITEM002617,ORD00091,SKU884,Product 8,1,135.76,12.25
ITEM002618,ORD00793,SKU300,Product 35,1,108.58,9.27
ITEM002619,ORD00003,SKU977,Product 43,-1,50.53,4.51
ITEM002620,ORD00694,SKU700,Product 19,2,146.18,10.56
ITEM002621,ORD00284,SKU700,Product 27,1,198.65,8.1
ITEM002622,ORD00887,SKU892,Product 2,3,170.11,16.33
ITEM002623,ORD00045,SKU286,Product 6,2,163.96,7.42
ITEM002624,ORD00201,SKU772,Product 48,3,21.04,14.52
ITEM002625,ORD00254,SKU983,Product 2,1,143.11,1.02
ITEM002626,ORD00626,SKU861,Product 34,-1,5.82,
ITEM002627,ORD00969,SKU345,Product 32,2,24.59,14.6
ITEM002628,ORD00894,SKU617,Product 25,1,197.55,4.05
ITEM002629,ORD00064,SKU815,Product 13,1,120.96,11.02
ITEM002630,ORD00607,SKU737,Product 39,1,20.64,16.15
ITEM002631,ORD00034,SKU113,Product 14,3,184.2,9.5
ITEM002632,ORD00120,SKU346,Product 7,-1,150.77,11.79
ITEM002633,ORD00478,SKU880,Product 42,-1,13.89,14.98
ITEM002634,ORD00906,SKU745,Product 49,-1,177.4,3.11
ITEM002635,ORD00963,SKU463,Product 44,1,145.74,5.17
ITEM002636,ORD00596,SKU763,Product 19,-1,165.19,6.57
ITEM002637,ORD00374,SKU109,Product 41,1,20.02,19.16
ITEM002638,ORD00349,SKU328,Product 22,2,142.7,0.45
ITEM002639,ORD00945,SKU270,Product 36,-1,106.9,
ITEM002640,ORD00004,,Product 31,2,156.98,11.97
ITEM002641,ORD00058,SKU832,Product 15,-1,26.83,8.31
ITEM002642,ORD00437,SKU128,Product 36,1,156.94,9.4
ITEM002643,ORD00855,SKU258,Product 9,2,136.98,17.58
ITEM002644,ORD00603,SKU748,Product 25,3,98.82,15.5
ITEM002645,ORD00549,SKU302,Product 32,3,168.31,0.81
ITEM002646,ORD00900,SKU529,Product 36,1,180.44,0.14
ITEM002647,ORD00818,SKU393,Product 36,1,136.38,14.33
ITEM002648,ORD00376,SKU903,Product 23,-1,174.09,10.01
ITEM002649,ORD00016,SKU273,Product 42,3,135.48,5.86
ITEM002650,ORD00818,SKU886,Product 9,2,175.89,19.28
ITEM002651,ORD00167,SKU944,Product 8,-1,119.09,15.79
ITEM002652,ORD00394,SKU716,Product 43,-1,112.54,
ITEM002653,ORD00868,SKU566,Product 17,-1,134.94,0.4
ITEM002654,ORD00821,SKU553,Product 44,3,17.93,12.39
ITEM002655,ORD00122,SKU351,Product 37,3,140.91,18.79
ITEM002656,ORD00966,SKU245,Product 6,3,15.71,2.31
ITEM002657,ORD00417,SKU405,Product 10,-1,19.18,9.61
ITEM002658,ORD00010,SKU322,Product 13,3,14.05,18.82
ITEM002659,ORD00833,SKU764,Product 34,3,179.09,3.13
ITEM002660,ORD00869,SKU316,Product 45,1,125.9,17.31
ITEM002661,ORD00592,SKU240,Product 19,3,103.16,4.41
ITEM002662,ORD00011,SKU408,Product 7,-1,122.13,16.19
ITEM002663,ORD00834,SKU115,Product 21,2,14.14,2.02
ITEM002664,ORD00934,SKU172,Product 25,-1,145.34,15.27
ITEM002665,ORD00732,SKU663,Product 25,3,83.83,
ITEM002666,ORD00814,SKU350,Product 15,3,50.37,11.0
ITEM002667,ORD00096,SKU103,Product 21,1,164.94,17.61
ITEM002668,ORD00283,SKU610,Product 27,3,154.9,3.11
ITEM002669,ORD00518,SKU939,Product 38,-1,171.83,2.45
ITEM002670,ORD00484,SKU352,Product 36,3,67.59,15.3
ITEM002671,ORD00885,SKU213,Product 9,1,181.64,18.15
ITEM002672,ORD00338,SKU926,Product 7,2,50.67,7.44
ITEM002673,ORD00577,SKU609,Product 33,1,71.57,5.19
ITEM002674,ORD00386,SKU974,Product 41,1,153.67,16.24
ITEM002675,ORD00473,SKU264,Product 15,-1,8.68,5.91
ITEM002676,ORD00300,SKU545,Product 49,3,155.48,8.46
ITEM002677,ORD00474,SKU579,Product 10,1,74.83,8.83
ITEM002678,ORD00028,SKU571,Product 14,1,166.25,
ITEM002679,ORD00475,SKU225,Product 24,-1,162.07,15.09
ITEM002680,ORD00493,,Product 35,2,98.83,14.45
ITEM002681,ORD00222,SKU200,Product 32,3,64.84,4.57
ITEM002682,ORD00017,SKU894,Product 12,-1,62.82,1.46
ITEM002683,ORD00309,SKU615,Product 21,-1,135.99,7.67
ITEM002684,ORD00166,SKU676,Product 12,3,55.61,15.03
ITEM002685,ORD00702,SKU640,Product 26,2,179.23,3.72
ITEM002686,ORD00529,SKU953,Product 20,1,92.5,8.57
ITEM002687,ORD00140,SKU110,Product 29,-1,138.22,2.88
ITEM002688,ORD00969,SKU169,Product 46,2,188.9,4.16
ITEM002689,ORD00562,SKU510,Product 31,-1,139.87,7.16
ITEM002690,ORD00129,SKU323,Product 34,-1,145.8,16.72
ITEM002691,ORD00622,SKU153,Product 27,1,160.48,
ITEM002692,ORD00530,SKU635,Product 26,2,39.39,13.88
ITEM002693,ORD00799,SKU479,Product 50,2,55.64,6.94
ITEM002694,ORD00027,SKU803,Product 34,2,97.48,11.55
ITEM002695,ORD00761,SKU185,Product 21,-1,88.67,5.15
ITEM002696,ORD00010,SKU421,Product 13,3,85.24,1.16
ITEM002697,ORD00486,SKU612,Product 39,-1,102.46,6.78
ITEM002698,ORD00261,SKU262,Product 28,1,119.41,17.25
ITEM002699,ORD00248,SKU951,Product 34,3,33.7,3.62
ITEM002700,ORD00216,SKU980,Product 26,2,93.81,4.12
ITEM002701,ORD00062,SKU823,Product 12,2,189.02,2.94
ITEM002702,ORD00106,SKU208,Product 49,1,168.0,16.6
ITEM002703,ORD00667,SKU601,Product 28,1,193.9,2.13
ITEM002704,ORD00169,SKU158,Product 50,3,35.73,
ITEM002705,ORD00905,SKU656,Product 24,1,61.35,16.74
ITEM002706,ORD00414,SKU690,Product 36,2,11.31,3.51
ITEM002707,ORD00107,SKU955,Product 28,1,45.43,17.13
ITEM002708,ORD00184,SKU291,Product 2,2,150.64,19.9
ITEM002709,ORD00583,SKU913,Product 36,1,23.65,19.59
ITEM002710,ORD00273,SKU288,Product 44,-1,57.38,16.58
ITEM002711,ORD00063,SKU532,Product 35,1,174.33,9.01
ITEM002712,ORD00905,SKU877,Product 2,2,162.21,1.61
ITEM002713,ORD00947,SKU298,Product 29,1,178.19,13.71
ITEM002714,ORD00964,SKU133,Product 19,2,45.69,8.27
ITEM002715,ORD00470,SKU287,Product 17,3,78.46,4.48
ITEM002716,ORD00116,SKU983,Product 29,2,114.82,15.65
ITEM002717,ORD00444,SKU347,Product 36,1,110.29,
ITEM002718,ORD00981,SKU676,Product 3,-1,152.47,6.5
ITEM002719,ORD00063,SKU260,Product 23,3,26.2,12.07
ITEM002720,ORD00756,,Product 39,2,29.81,14.01
ITEM002721,ORD00777,SKU605,Product 12,1,36.21,11.45
ITEM002722,ORD00842,SKU496,Product 15,3,132.18,5.97
ITEM002723,ORD00791,SKU676,Product 28,1,29.46,8.61
ITEM002724,ORD00430,SKU563,Product 26,3,165.69,9.07
ITEM002725,ORD00171,SKU666,Product 42,3,74.4,4.11
ITEM002726,ORD00501,SKU371,Product 40,3,9.56,14.46
ITEM002727,ORD00518,SKU979,Product 35,-1,63.76,0.06
ITEM002728,ORD00767,SKU607,Product 24,-1,170.07,0.43
ITEM002729,ORD00046,SKU658,Product 1,1,115.18,16.85
ITEM002730,ORD00176,SKU709,Product 3,2,41.3,
ITEM002731,ORD00080,SKU480,Product 50,3,177.01,4.76
ITEM002732,ORD00034,SKU386,Product 17,1,119.03,3.47
ITEM002733,ORD00161,SKU456,Product 13,2,45.23,0.13
ITEM002734,ORD00172,SKU350,Product 23,1,12.94,16.19
ITEM002735,ORD00928,SKU767,Product 22,3,171.43,1.19
ITEM002736,ORD00634,SKU846,Product 15,3,60.32,15.92
ITEM002737,ORD00700,SKU134,Product 15,-1,118.27,16.26
ITEM002738,ORD00828,SKU673,Product 19,2,126.64,15.1
ITEM002739,ORD00252,SKU297,Product 11,3,170.71,7.88
ITEM002740,ORD00168,SKU706,Product 28,2,6.41,10.75
ITEM002741,ORD00356,SKU677,Product 48,2,28.88,16.63
ITEM002742,ORD00808,SKU375,Product 49,3,22.64,17.59
ITEM002743,ORD00059,SKU554,Product 50,3,151.51,
ITEM002744,ORD00403,SKU420,Product 40,2,190.52,2.36
ITEM002745,ORD00249,SKU608,Product 26,2,19.67,9.2
ITEM002746,ORD00603,SKU480,Product 18,2,17.79,0.3
ITEM002747,ORD00187,SKU709,Product 50,3,129.98,11.33
ITEM002748,ORD00924,SKU558,Product 22,1,119.26,3.62
ITEM002749,ORD00458,SKU177,Product 45,2,24.48,7.45
ITEM002750,ORD00740,SKU510,Product 9,-1,171.72,5.48
ITEM002751,ORD00327,SKU254,Product 43,-1,54.12,2.06
ITEM002752,ORD00928,SKU245,Product 45,1,178.62,8.51
ITEM002753,ORD00460,SKU928,Product 50,2,10.16,11.42
ITEM002754,ORD00163,SKU775,Product 48,3,66.5,2.75
ITEM002755,ORD00063,SKU295,Product 11,1,17.24,13.82
ITEM002756,ORD00881,SKU439,Product 23,1,66.97,
ITEM002757,ORD00278,SKU314,Product 47,2,24.57,12.8
ITEM002758,ORD00307,SKU343,Product 43,1,105.9,8.83
ITEM002759,ORD00940,SKU705,Product 30,2,55.88,12.11
ITEM002760,ORD00130,,Product 24,3,172.69,3.07
ITEM002761,ORD00096,SKU613,Product 35,2,143.1,5.09
ITEM002762,ORD00818,SKU791,Product 21,1,120.19,14.72
ITEM002763,ORD00993,SKU107,Product 20,-1,101.06,8.63
ITEM002764,ORD00650,SKU491,Product 37,2,192.52,17.61
ITEM002765,ORD00776,SKU274,Product 38,-1,74.09,7.16
ITEM002766,ORD00633,SKU158,Product 11,3,96.12,10.86
ITEM002767,ORD00297,SKU543,Product 18,1,177.27,6.67
ITEM002768,ORD00516,SKU904,Product 23,2,166.76,10.83
ITEM002769,ORD00997,SKU893,Product 21,-1,143.57,
ITEM002770,ORD00490,SKU238,Product 26,2,8.51,10.16
ITEM002771,ORD00408,SKU593,Product 9,2,75.67,18.48
ITEM002772,ORD00883,SKU898,Product 41,3,148.74,1.6
ITEM002773,ORD00600,SKU501,Product 11,2,38.66,17.39
ITEM002774,ORD00009,SKU873,Product 7,2,73.77,15.92
ITEM002775,ORD00957,SKU750,Product 26,2,152.6,19.78
ITEM002776,ORD00458,SKU276,Product 36,-1,41.8,15.21
ITEM002777,ORD00902,SKU284,Product 42,1,22.67,18.92
ITEM002778,ORD00812,SKU266,Product 16,3,22.0,11.39
ITEM002779,ORD00180,SKU708,Product 1,1,123.07,13.1
ITEM002780,ORD00404,SKU274,Product 45,-1,12.75,8.2
ITEM002781,ORD00001,SKU368,Product 22,1,192.76,7.23
ITEM002782,ORD00199,SKU289,Product 5,-1,168.01,
ITEM002783,ORD00663,SKU140,Product 2,2,124.83,1.0
ITEM002784,ORD00779,SKU186,Product 37,2,52.89,15.26
ITEM002785,ORD00552,SKU734,Product 12,2,36.26,16.73
ITEM002786,ORD00096,SKU188,Product 38,2,79.55,0.12
ITEM002787,ORD00048,SKU529,Product 2,2,94.97,13.18
ITEM002788,ORD00329,SKU509,Product 18,-1,26.62,13.7
ITEM002789,ORD00429,SKU950,Product 4,-1,195.25,17.41
ITEM002790,ORD00401,SKU388,Product 14,3,7.01,11.45
ITEM002791,ORD00234,SKU574,Product 12,2,57.92,1.8
ITEM002792,ORD00846,SKU535,Product 43,2,172.19,13.47
ITEM002793,ORD00211,SKU988,Product 13,-1,27.36,12.86
ITEM002794,ORD00812,SKU732,Product 17,3,143.95,19.3
ITEM002795,ORD00307,SKU240,Product 13,1,80.87,
ITEM002796,ORD00283,SKU936,Product 19,1,183.5,3.93
ITEM002797,ORD00183,SKU575,Product 31,-1,107.05,9.53
ITEM002798,ORD00431,SKU870,Product 3,-1,172.44,4.17
ITEM002799,ORD00258,SKU718,Product 19,2,126.62,0.9
ITEM002800,ORD00285,,Product 28,1,97.31,17.17
ITEM002801,ORD00103,SKU623,Product 36,-1,8.86,1.73
ITEM002802,ORD00867,SKU606,Product 40,2,38.62,13.95
ITEM002803,ORD00043,SKU272,Product 19,2,91.83,5.33
ITEM002804,ORD00274,SKU179,Product 50,-1,37.8,5.37
ITEM002805,ORD00439,SKU899,Product 22,2,102.69,7.77
ITEM002806,ORD00262,SKU559,Product 37,1,37.27,17.48
ITEM002807,ORD00792,SKU648,Product 24,2,78.81,15.22
ITEM002808,ORD00429,SKU672,Product 37,1,59.77,
ITEM002809,ORD00479,SKU277,Product 13,-1,148.12,5.32
ITEM002810,ORD00669,SKU112,Product 1,3,49.29,17.49
ITEM002811,ORD00641,SKU420,Product 31,3,39.0,7.82
ITEM002812,ORD00286,SKU340,Product 21,1,167.87,0.65
ITEM002813,ORD00800,SKU325,Product 31,1,56.06,8.55
ITEM002814,ORD00313,SKU600,Product 42,-1,148.72,5.87
ITEM002815,ORD00467,SKU617,Product 34,3,58.78,9.14
ITEM002816,ORD00406,SKU845,Product 25,1,110.74,9.03
ITEM002817,ORD00668,SKU976,Product 23,-1,55.0,8.28
ITEM002818,ORD00479,SKU234,Product 44,-1,152.23,8.08
ITEM002819,ORD00947,SKU928,Product 5,3,133.53,17.65
ITEM002820,ORD00090,SKU631,Product 24,1,187.98,2.98
ITEM002821,ORD00487,SKU812,Product 11,1,7.16,
ITEM002822,ORD00530,SKU415,Product 22,1,141.01,13.0
ITEM002823,ORD00858,SKU675,Product 25,1,61.56,4.72
ITEM002824,ORD00422,SKU870,Product 28,1,70.8,0.73
ITEM002825,ORD00723,SKU353,Product 29,3,183.4,11.84
ITEM002826,ORD00252,SKU316,Product 2,-1,99.19,8.8
ITEM002827,ORD00217,SKU122,Product 26,-1,141.66,17.75
ITEM002828,ORD00124,SKU661,Product 9,2,148.3,8.41
ITEM002829,ORD00910,SKU978,Product 31,3,156.34,12.29
ITEM002830,ORD00790,SKU624,Product 29,-1,69.17,10.05
ITEM002831,ORD00338,SKU792,Product 39,1,80.51,15.03
ITEM002832,ORD00587,SKU524,Product 14,3,137.55,3.38
ITEM002833,ORD00528,SKU810,Product 40,-1,197.55,0.48
ITEM002834,ORD00865,SKU422,Product 41,3,170.39,
ITEM002835,ORD00865,SKU786,Product 41,3,116.35,2.78
ITEM002836,ORD00121,SKU811,Product 30,1,56.16,17.13
ITEM002837,ORD00433,SKU883,Product 45,1,111.29,8.03
ITEM002838,ORD00741,SKU553,Product 2,-1,81.2,3.74
ITEM002839,ORD00063,SKU880,Product 5,-1,153.79,11.56
ITEM002840,ORD00986,,Product 44,1,97.54,18.87
ITEM002841,ORD00595,SKU695,Product 12,1,136.22,11.33
ITEM002842,ORD00550,SKU263,Product 32,1,114.56,8.37
ITEM002843,ORD00331,SKU887,Product 14,2,95.41,9.15
ITEM002844,ORD00937,SKU106,Product 35,-1,165.36,6.16
ITEM002845,ORD00269,SKU275,Product 26,3,35.76,4.12
ITEM002846,ORD00713,SKU705,Product 35,2,194.63,1.74
ITEM002847,ORD00790,SKU343,Product 21,3,138.98,
ITEM002848,ORD00656,SKU715,Product 45,1,27.03,7.18
ITEM002849,ORD00580,SKU725,Product 27,-1,10.22,7.61
ITEM002850,ORD00184,SKU165,Product 40,3,164.81,8.78
ITEM002851,ORD00003,SKU476,Product 17,2,191.93,5.43
ITEM002852,ORD00575,SKU624,Product 48,3,133.44,4.91
ITEM002853,ORD00056,SKU814,Product 10,1,95.85,10.78
ITEM002854,ORD00425,SKU582,Product 33,1,80.34,7.54
ITEM002855,ORD00657,SKU377,Product 43,2,137.17,6.87
ITEM002856,ORD00661,SKU640,Product 38,1,25.08,13.01
ITEM002857,ORD00259,SKU890,Product 38,2,180.74,13.08
ITEM002858,ORD00096,SKU436,Product 1,2,188.2,15.49
ITEM002859,ORD00118,SKU587,Product 4,2,85.39,5.97
ITEM002860,ORD00457,SKU149,Product 14,1,105.07,
ITEM002861,ORD00553,SKU132,Product 34,1,93.58,8.04
ITEM002862,ORD00542,SKU269,Product 39,-1,112.3,13.03
ITEM002863,ORD00789,SKU403,Product 20,3,151.69,0.6
ITEM002864,ORD00872,SKU119,Product 30,2,105.69,13.2
ITEM002865,ORD00990,SKU447,Product 37,2,130.11,9.34
ITEM002866,ORD00283,SKU190,Product 5,-1,110.27,8.46
ITEM002867,ORD00607,SKU801,Product 8,-1,172.42,3.43
ITEM002868,ORD00484,SKU515,Product 26,2,8.03,0.66
ITEM002869,ORD00137,SKU960,Product 2,2,126.86,9.13
ITEM002870,ORD00651,SKU875,Product 12,-1,42.95,18.03
ITEM002871,ORD00271,SKU387,Product 18,2,68.58,11.9
ITEM002872,ORD00646,SKU766,Product 12,3,70.13,10.44
ITEM002873,ORD00842,SKU996,Product 32,1,20.84,
ITEM002874,ORD00012,SKU853,Product 48,3,163.05,18.61
ITEM002875,ORD00147,SKU405,Product 11,3,46.92,11.93
ITEM002876,ORD00600,SKU192,Product 10,2,94.41,4.97
ITEM002877,ORD00188,SKU664,Product 18,-1,83.99,16.33
ITEM002878,ORD00722,SKU160,Product 16,-1,131.56,8.98
ITEM002879,ORD00136,SKU872,Product 19,2,78.21,2.66
ITEM002880,ORD00784,,Product 45,3,13.2,7.1
ITEM002881,ORD00716,SKU882,Product 28,3,102.74,1.58
ITEM002882,ORD00546,SKU934,Product 29,3,156.88,5.57
ITEM002883,ORD00017,SKU348,Product 26,3,168.88,17.98
ITEM002884,ORD00560,SKU250,Product 8,3,175.48,11.4
ITEM002885,ORD00511,SKU354,Product 34,3,58.91,14.25
ITEM002886,ORD00421,SKU255,Product 13,2,50.01,
ITEM002887,ORD00040,SKU490,Product 26,-1,122.84,12.5
ITEM002888,ORD00542,SKU517,Product 19,1,30.22,11.63
ITEM002889,ORD00581,SKU936,Product 32,2,31.3,1.01
ITEM002890,ORD00263,SKU290,Product 39,-1,40.98,19.22
ITEM002891,ORD00578,SKU734,Product 9,1,79.85,7.96
ITEM002892,ORD00990,SKU564,Product 37,-1,39.5,17.85
ITEM002893,ORD00387,SKU724,Product 38,2,119.66,14.74
ITEM002894,ORD00811,SKU851,Product 36,2,46.99,15.03
ITEM002895,ORD00753,SKU588,Product 26,-1,143.47,9.02
ITEM002896,ORD00192,SKU481,Product 50,-1,7.41,2.43
ITEM002897,ORD00261,SKU637,Product 12,1,107.04,17.34
ITEM002898,ORD00258,SKU722,Product 16,1,68.84,12.06
ITEM002899,ORD00764,SKU294,Product 49,1,35.18,
ITEM002900,ORD00130,SKU512,Product 1,1,5.86,1.33
ITEM002901,ORD00305,SKU150,Product 42,-1,186.34,2.94
ITEM002902,ORD00632,SKU841,Product 48,1,191.53,6.1
ITEM002903,ORD00668,SKU777,Product 15,1,174.79,14.62
ITEM002904,ORD00578,SKU172,Product 14,3,28.05,4.08
ITEM002905,ORD00832,SKU688,Product 32,3,34.7,12.71
ITEM002906,ORD00557,SKU581,Product 9,1,120.33,10.8
ITEM002907,ORD00660,SKU435,Product 43,-1,62.94,14.85
ITEM002908,ORD00684,SKU814,Product 9,3,182.18,6.59
ITEM002909,ORD00993,SKU826,Product 42,2,15.84,3.65
ITEM002910,ORD00345,SKU951,Product 15,1,116.19,9.69
ITEM002911,ORD00437,SKU538,Product 39,1,126.37,5.22
ITEM002912,ORD00928,SKU735,Product 26,2,183.5,
ITEM002913,ORD00583,SKU947,Product 50,1,131.56,17.15
ITEM002914,ORD00412,SKU646,Product 9,1,21.61,13.18
ITEM002915,ORD00252,SKU743,Product 1,-1,125.06,8.18
ITEM002916,ORD00959,SKU638,Product 28,3,195.74,3.06
ITEM002917,ORD00783,SKU767,Product 47,3,170.67,0.13
ITEM002918,ORD00254,SKU914,Product 20,-1,55.24,14.22
ITEM002919,ORD00326,SKU330,Product 5,2,99.02,12.37
ITEM002920,ORD00871,,Product 26,1,7.48,9.92
ITEM002921,ORD00508,SKU301,Product 42,2,19.29,19.81
ITEM002922,ORD00359,SKU163,Product 15,-1,21.8,11.51
ITEM002923,ORD00680,SKU283,Product 3,2,140.53,16.67
ITEM002924,ORD00763,SKU955,Product 38,1,120.2,10.31
ITEM002925,ORD00199,SKU315,Product 30,1,42.03,
ITEM002926,ORD00750,SKU288,Product 19,3,58.64,8.97
ITEM002927,ORD00564,SKU723,Product 1,3,101.21,0.51
ITEM002928,ORD00768,SKU647,Product 27,2,156.02,6.3
ITEM002929,ORD00068,SKU105,Product 45,-1,85.64,1.52
ITEM002930,ORD00776,SKU722,Product 5,-1,127.83,19.55
ITEM002931,ORD00705,SKU670,Product 50,3,22.52,13.9
ITEM002932,ORD00985,SKU773,Product 11,3,20.3,7.03
ITEM002933,ORD00198,SKU361,Product 3,1,113.88,7.08
ITEM002934,ORD00002,SKU452,Product 23,1,147.14,16.16
ITEM002935,ORD00329,SKU955,Product 29,3,57.89,16.02
ITEM002936,ORD00402,SKU785,Product 24,2,122.44,2.34
ITEM002937,ORD00408,SKU148,Product 42,-1,165.15,0.05
ITEM002938,ORD00292,SKU111,Product 38,2,178.99,
ITEM002939,ORD00821,SKU112,Product 46,3,67.19,6.24
ITEM002940,ORD00553,SKU382,Product 2,2,122.82,15.77
ITEM002941,ORD00560,SKU253,Product 12,1,161.83,0.48
ITEM002942,ORD00215,SKU702,Product 25,-1,154.94,15.34
ITEM002943,ORD00757,SKU848,Product 3,2,105.18,18.31
ITEM002944,ORD00558,SKU667,Product 26,3,127.53,13.87
ITEM002945,ORD00022,SKU775,Product 29,1,34.55,6.43
ITEM002946,ORD00623,SKU814,Product 22,1,194.31,7.64
ITEM002947,ORD00709,SKU547,Product 46,2,174.06,14.45
ITEM002948,ORD00351,SKU838,Product 27,2,44.02,18.65
ITEM002949,ORD00620,SKU579,Product 20,3,170.75,10.06
ITEM002950,ORD00520,SKU154,Product 49,-1,100.04,10.11
ITEM002951,ORD00989,SKU719,Product 36,-1,198.52,
ITEM002952,ORD00044,SKU710,Product 11,1,195.91,14.31
ITEM002953,ORD00614,SKU816,Product 40,1,110.47,14.46
ITEM002954,ORD00710,SKU744,Product 19,2,20.38,3.99
ITEM002955,ORD00877,SKU248,Product 25,-1,24.55,6.71
ITEM002956,ORD00283,SKU666,Product 22,1,71.87,16.01
ITEM002957,ORD00247,SKU290,Product 43,1,26.73,13.12
ITEM002958,ORD00034,SKU402,Product 30,2,33.61,6.27
ITEM002959,ORD00616,SKU581,Product 44,1,97.83,19.04
ITEM002960,ORD00373,,Product 46,3,62.77,14.53
ITEM002961,ORD00982,SKU908,Product 4,2,184.11,17.91
ITEM002962,ORD00082,SKU554,Product 49,1,61.41,14.92
ITEM002963,ORD00843,SKU732,Product 37,3,147.19,11.53
ITEM002964,ORD00432,SKU997,Product 32,-1,199.57,
ITEM002965,ORD00136,SKU993,Product 27,2,53.4,14.06
